comments,date_string,datetime,engagement_score,favorites,name,party,retweets,stream_id,text,tweet_url,twitter_username,unix_time
485,6:27 PM - 10 Apr 2019,2019-04-10 18:27:00,2562.2556139254034,11927,Amy Klobuchar,Democrat,2908,1116150649694060544,!!!  It took New Zealand 26 days to act on gun control. Congress has been stalling for years.,https://twitter.com/amyklobuchar/status/1116150649694060544,amyklobuchar,1554946026
54,6:17 PM - 10 Apr 2019,2019-04-10 18:17:00,149.69377526817655,714,Amy Klobuchar,Democrat,87,1116148125612355584,"While I enjoyed announcing my candidacy in a blizzard, enough already.  This is the last big snow of the year! Heavy snow makes travel difficult in much of Minnesota.",https://twitter.com/amyklobuchar/status/1116148125612355584,amyklobuchar,1554945424
45,4:29 PM - 10 Apr 2019,2019-04-10 16:29:00,308.79182887092065,1644,Amy Klobuchar,Democrat,398,1116121115536048128,We can’t let the gun lobby write our laws. My bill in the Violence Against Women Act to close the boyfriend loophole will help keep more families safe. I urge the Senate to pass it immediately.,https://twitter.com/amyklobuchar/status/1116121115536048128,amyklobuchar,1554938985
65,3:11 PM - 10 Apr 2019,2019-04-10 15:11:00,231.6979881625698,843,Amy Klobuchar,Democrat,227,1116101450877284353,Many of our schools are in disrepair and the problem disproportionately affects low-income communities and communities of color. My infrastructure plan invests in the next generation by rebuilding our schools.,https://twitter.com/amyklobuchar/status/1116101450877284353,amyklobuchar,1554934296
20,9:48 AM - 10 Apr 2019,2019-04-10 09:48:00,66.05382814089543,262,Amy Klobuchar,Democrat,55,1116020108692946945,Excited about our New Hampshire team!,https://twitter.com/amyklobuchar/status/1116020108692946945,amyklobuchar,1554914903
4,9:40 AM - 10 Apr 2019,2019-04-10 09:40:00,29.317944177564748,140,Amy Klobuchar,Democrat,45,1116018200012034049,Thanks @LIUNAMinnesota !,https://twitter.com/amyklobuchar/status/1116018200012034049,amyklobuchar,1554914448
6,9:34 AM - 10 Apr 2019,2019-04-10 09:34:00,38.938759903306355,205,Amy Klobuchar,Democrat,48,1116016604188434433,"Thanks to the National Building Trades for the warm welcome today.  When our building trades are strong, our buildings are strong.  When our workers are strong our economy is strong. ⁦@NABTU⁩",https://twitter.com/amyklobuchar/status/1116016604188434433,amyklobuchar,1554914067
384,7:31 AM - 10 Apr 2019,2019-04-10 07:31:00,2025.1786684603437,7534,Amy Klobuchar,Democrat,2871,1115985717014999040,One more reason we have to win in 2020: McConnell announces net neutrality “dead on arrival.” Winning on Net Neutrality means a win for PEOPLE!!  #NetNeutrality,https://twitter.com/amyklobuchar/status/1115985717014999040,amyklobuchar,1554906703
28,6:57 AM - 10 Apr 2019,2019-04-10 06:57:00,149.1809581651884,723,Amy Klobuchar,Democrat,164,1115977109154009088,.@lucymcbath is an inspiration. I’m with her in the fight for stronger gun safety laws to help make sure what happened to Jordan doesn’t happen to another child.,https://twitter.com/amyklobuchar/status/1115977109154009088,amyklobuchar,1554904651
27,6:11 PM - 9 Apr 2019,2019-04-09 18:11:00,88.77792548453168,355,Amy Klobuchar,Democrat,73,1115784234462076933,We shouldn’t be punished for success. I’m urging the TSA to give @mspairport the support they need to bring down wait times.,https://twitter.com/amyklobuchar/status/1115784234462076933,amyklobuchar,1554858666
80,2:38 PM - 9 Apr 2019,2019-04-09 14:38:00,404.3066325496324,1953,Amy Klobuchar,Democrat,423,1115730854335188995,There’s no way around it — lives are at stake when people can’t afford the medication they need to survive. I’ve been taking on the pharma companies for years and as president I’ll work to lower drug prices in the first 100 days.,https://twitter.com/amyklobuchar/status/1115730854335188995,amyklobuchar,1554845939
38,10:36 AM - 9 Apr 2019,2019-04-09 10:36:00,142.22285314209404,735,Amy Klobuchar,Democrat,103,1115669868215402497,Congrats to @BettyMcCollum04 for winning the MN hot dish contest and @SenTinaSmith for graciously hosting!  And thanks @alfranken for starting this great MN congressional delegation tradition!,https://twitter.com/amyklobuchar/status/1115669868215402497,amyklobuchar,1554831399
425,5:49 AM - 9 Apr 2019,2019-04-09 05:49:00,2287.7506261870153,6581,Amy Klobuchar,Democrat,4281,1115597613158555649,And you wonder why your drug prices are so high....Republicans Are Warning Drug Companies Not To Cooperate With A Congressional Investigation,https://twitter.com/amyklobuchar/status/1115597613158555649,amyklobuchar,1554814172
206,4:24 AM - 9 Apr 2019,2019-04-09 04:24:00,635.5528283435731,1860,Amy Klobuchar,Democrat,670,1115576240352710656,This is outrageous and failed once. It will fail again: Trump reportedly wants to revive one of his least-popular policy proposals: Family separation,https://twitter.com/amyklobuchar/status/1115576240352710656,amyklobuchar,1554809076
37,3:07 AM - 9 Apr 2019,2019-04-09 03:07:00,104.4883345875759,376,Amy Klobuchar,Democrat,82,1115556866367553536,Good morning!  It is never too early (or too late) to join our team!,https://twitter.com/amyklobuchar/status/1115556866367553536,amyklobuchar,1554804457
59,8:04 PM - 8 Apr 2019,2019-04-08 20:04:00,325.870424120984,1720,Amy Klobuchar,Democrat,341,1115450406706896897,"I learned a lot being the parent of a sick kid — like that an insurance-mandated 24-hour hospital stay for new moms was wrong. More importantly, I got an understanding of what other parents are going through when they’re fighting for their kids.",https://twitter.com/amyklobuchar/status/1115450406706896897,amyklobuchar,1554779075
32,3:21 PM - 8 Apr 2019,2019-04-08 15:21:00,133.92228359050995,540,Amy Klobuchar,Democrat,139,1115379042314854403,"Our schools should be as great as our hopes for the next generation. That’s why my infrastructure plan makes a big investment in our schools. Thank you to the students, teachers and administrators of J. Harold Brinley Middle School in Las Vegas for showing me around today.",https://twitter.com/amyklobuchar/status/1115379042314854403,amyklobuchar,1554762061
20,2:00 PM - 8 Apr 2019,2019-04-08 14:00:00,57.92936307633777,162,Amy Klobuchar,Democrat,60,1115358690213859328,You can join the team today by chipping in $5 here: http://amyklobuchar.com/donate .,https://twitter.com/amyklobuchar/status/1115358690213859328,amyklobuchar,1554757208
46,1:57 PM - 8 Apr 2019,2019-04-08 13:57:00,198.30746706587178,827,Amy Klobuchar,Democrat,205,1115358125136252928,"Since that snowy day we launched in February, the outpouring of support has been incredible. We’ve raised over $5.2 MILLION from every state in the country to power this homegrown campaign. Thank you so much for everything.",https://twitter.com/amyklobuchar/status/1115358125136252928,amyklobuchar,1554757074
27,11:21 AM - 8 Apr 2019,2019-04-08 11:21:00,122.3487290071557,488,Amy Klobuchar,Democrat,139,1115318748800483328,I come from a union family and have always believed in and defended the fundamental right to organize. Honored to be at #IAMtranspo19 with @MachinistsUnion and @iamtransport to discuss rebuilding America’s infrastructure and supporting our workers!,https://twitter.com/amyklobuchar/status/1115318748800483328,amyklobuchar,1554747685
28,9:52 AM - 8 Apr 2019,2019-04-08 09:52:00,116.61798603943039,446,Amy Klobuchar,Democrat,127,1115296458490515456,Thanks @MachinistsUnion for the work you do for all American workers. When Unions are strong our economy is strong!,https://twitter.com/amyklobuchar/status/1115296458490515456,amyklobuchar,1554742371
4,7:39 AM - 8 Apr 2019,2019-04-08 07:39:00,39.73829145020236,296,Amy Klobuchar,Democrat,53,1115262955614949376,Good meeting you Demi!  Thanks!,https://twitter.com/amyklobuchar/status/1115262955614949376,amyklobuchar,1554734383
14,7:38 AM - 8 Apr 2019,2019-04-08 07:38:00,147.08061661653215,1062,Amy Klobuchar,Democrat,214,1115262573060874241,Thanks to @MomsDemand for your good work and making sure that we fixed the boyfriend gun loophole.  Will need your help to makes sure our provision stays in in the Senate #VAWA Bill.  Good seeing you in Vegas.,https://twitter.com/amyklobuchar/status/1115262573060874241,amyklobuchar,1554734292
8,7:32 AM - 8 Apr 2019,2019-04-08 07:32:00,47.61732768391077,241,Amy Klobuchar,Democrat,56,1115261116832083969,Thanks @MissLynetteH for your work as head of @YoungDems_NV and with the @ClarkDems  and at @UNNV.  Organizing and your help AND vote is how the great  @SenJackyRosen won in Nevada in 2018 and how we will win in 2020.  Good meeting you!,https://twitter.com/amyklobuchar/status/1115261116832083969,amyklobuchar,1554733945
26,8:29 PM - 7 Apr 2019,2019-04-07 20:29:00,124.92885551538058,688,Amy Klobuchar,Democrat,109,1115094287933476864,"Our grassroots team is working all over the country! Thank you for the (literally) warm welcome, Las Vegas!",https://twitter.com/amyklobuchar/status/1115094287933476864,amyklobuchar,1554694170
31,4:54 PM - 7 Apr 2019,2019-04-07 16:54:00,184.31452192438198,789,Amy Klobuchar,Democrat,256,1115040076071874560,"WATCH: @VanJones68 calls Amy's plan to create a clemency board to reform presidential pardons a ""game changer.""",https://twitter.com/amyklobuchar/status/1115040076071874560,amyklobuchar,1554681245
117,3:29 PM - 7 Apr 2019,2019-04-07 15:29:00,663.3780117433591,2791,Amy Klobuchar,Democrat,894,1115018900679397376,These students worked hard to make a better life for themselves and were defrauded. We need to have their backs. The least the Education Department and Secretary Devos can do is move quickly to get them relief from this crushing debt.,https://twitter.com/amyklobuchar/status/1115018900679397376,amyklobuchar,1554676196
62,1:51 PM - 7 Apr 2019,2019-04-07 13:51:00,296.9883869742663,1300,Amy Klobuchar,Democrat,325,1114994072765075457,"In case you missed it, check out my interview with @VanJones68 on my fight to make sure everyone facing addiction has the same chance to get treatment that my dad had.",https://twitter.com/amyklobuchar/status/1114994072765075457,amyklobuchar,1554670277
335,5:29 PM - 6 Apr 2019,2019-04-06 17:29:00,1681.319569837598,8688,Amy Klobuchar,Democrat,1633,1114686533720784898,"My dad struggled for a long time with alcoholism, but with the help of his community and treatment he got better. He says he was pursued by grace — I think everyone has a right to that kind of redemption.",https://twitter.com/amyklobuchar/status/1114686533720784898,amyklobuchar,1554596954
19,3:13 PM - 6 Apr 2019,2019-04-06 15:13:00,50.29479187262646,248,Amy Klobuchar,Democrat,27,1114652355507707904,"The @FinalFour is off to a great start in Minneapolis! Good luck to @AuburnMBB, @MSU_Basketball, @TexasTechMBB and @UVAMensHoops.",https://twitter.com/amyklobuchar/status/1114652355507707904,amyklobuchar,1554588805
18,1:12 PM - 6 Apr 2019,2019-04-06 13:12:00,152.89009151273427,1013,Amy Klobuchar,Democrat,196,1114621899382972417,"I met Fritz Hollings of South Carolina a few times & he was a great and delightful person...and ahead of his time. In his last Senate speech 15 years ago he called money in politics “the main culprit, the cancer on the body politic."" We will miss him.",https://twitter.com/amyklobuchar/status/1114621899382972417,amyklobuchar,1554581544
195,11:40 AM - 6 Apr 2019,2019-04-06 11:40:00,1088.4975652968712,4810,Amy Klobuchar,Democrat,1375,1114598753804201984,"We shouldn't have 47,000 structurally deficient bridges in America. We need to rebuild our infrastructure from the ground up — and I've got the plan to make it happen.",https://twitter.com/amyklobuchar/status/1114598753804201984,amyklobuchar,1554576025
46,7:18 AM - 6 Apr 2019,2019-04-06 07:18:00,252.30591889264338,1160,Amy Klobuchar,Democrat,301,1114532771362373632,"Josephine-who President Obama pardoned after a 24-year drug sentence-is exhibit A for criminal justice reform. My plan builds on the First Step Act, including a clemency board outside of the Justice Department to advise me on pardons.",https://twitter.com/amyklobuchar/status/1114532771362373632,amyklobuchar,1554560294
40,7:27 PM - 5 Apr 2019,2019-04-05 19:27:00,139.7184819096635,573,Amy Klobuchar,Democrat,119,1114353836825698305,Thank you to @TheRevAl and @NationalAction for having me at #NANCONV2019 today.,https://twitter.com/amyklobuchar/status/1114353836825698305,amyklobuchar,1554517633
34,3:23 PM - 5 Apr 2019,2019-04-05 15:23:00,92.11956728504981,479,Amy Klobuchar,Democrat,48,1114292419959427073,Interesting proposal but unless it is the Gophers playing I’m cheering on all four teams and just happy it isn’t snowing.  #GoodHosts #FinalFour https://t.co/az3ODihcUc ,https://twitter.com/amyklobuchar/status/1114292419959427073,amyklobuchar,1554502990
18,3:16 PM - 5 Apr 2019,2019-04-05 15:16:00,69.93190657180867,380,Amy Klobuchar,Democrat,50,1114290679281270784,Good to be home! Welcome fans for #FinalFour.  It’s a lot warmer than it was for the Super Bowl!,https://twitter.com/amyklobuchar/status/1114290679281270784,amyklobuchar,1554502575
79,8:46 AM - 5 Apr 2019,2019-04-05 08:46:00,344.82186981650113,1418,Amy Klobuchar,Democrat,366,1114192537684795392,A $500 expense shouldn’t put families into debt. I want to make sure employers are paying their fair share to help workers save today and prepare for tomorrow.,https://twitter.com/amyklobuchar/status/1114192537684795392,amyklobuchar,1554479176
145,5:32 PM - 4 Apr 2019,2019-04-04 17:32:00,1322.1430504292396,8510,Amy Klobuchar,Democrat,1873,1113962598599397376,Closing the boyfriend loophole in our gun laws is the bill I introduced years ago and it is time to get it done.  The House didn’t fold to the NRA and neither should the Senate!!,https://twitter.com/amyklobuchar/status/1113962598599397376,amyklobuchar,1554424354
84,10:45 AM - 4 Apr 2019,2019-04-04 10:45:00,271.9821210854903,998,Amy Klobuchar,Democrat,240,1113860272215736320,An unexpected $500 expense could push nearly half of American families into debt. Today I introduced the Savings for the Future Act with @ChrisCoons that would help prepare families for emergencies AND let more workers save for retirement.,https://twitter.com/amyklobuchar/status/1113860272215736320,amyklobuchar,1554399958
72,9:00 AM - 4 Apr 2019,2019-04-04 09:00:00,485.9620963174109,4490,Amy Klobuchar,Democrat,355,1113833616319053826,You'll just have to run for office! Donations make for pretty good closure.,https://twitter.com/amyklobuchar/status/1113833616319053826,amyklobuchar,1554393602
91,7:25 AM - 4 Apr 2019,2019-04-04 07:25:00,365.85681241349806,1964,Amy Klobuchar,Democrat,274,1113809717099364352,Something you didn’t know about our family: Our daughter Abigail once won her college stand-up comedy contest...,https://twitter.com/amyklobuchar/status/1113809717099364352,amyklobuchar,1554387904
23,3:09 AM - 4 Apr 2019,2019-04-04 03:09:00,131.7038240123819,879,Amy Klobuchar,Democrat,113,1113745283618353153,"My friend @MichaelBennet is a very good guy and and a fierce fighter — I know he’ll tackle this challenge like he has every other. He’s a great husband, dad, Senator and that cancer doesn’t stand a chance!",https://twitter.com/amyklobuchar/status/1113745283618353153,amyklobuchar,1554372542
132,3:34 PM - 3 Apr 2019,2019-04-03 15:34:00,578.4531035227837,2498,Amy Klobuchar,Democrat,587,1113570397818060800,It’s time to get our infrastructure back on the fast track. We don’t have 80 years to wait around while we fall further behind.,https://twitter.com/amyklobuchar/status/1113570397818060800,amyklobuchar,1554330846
20,2:44 PM - 3 Apr 2019,2019-04-03 14:44:00,95.06735758584485,358,Amy Klobuchar,Democrat,120,1113557872221274112,Lack of child care options can hurt kids’ development and place an undue burden on parents. Grateful to Minnesota reps from @SavetheChildren who are working to help pass my Child Care Facilities and Workforce Act #InvestInKids,https://twitter.com/amyklobuchar/status/1113557872221274112,amyklobuchar,1554327860
9,2:01 PM - 3 Apr 2019,2019-04-03 14:01:00,37.7218845373333,142,Amy Klobuchar,Democrat,42,1113547209222631425,.@javimorillo has tirelessly fought for working families for 14 years at SEIU Local 26. I’m excited to continue working together to make sure all working families can flourish in his new role.,https://twitter.com/amyklobuchar/status/1113547209222631425,amyklobuchar,1554325318
69,10:34 AM - 3 Apr 2019,2019-04-03 10:34:00,425.75194953447925,1861,Amy Klobuchar,Democrat,601,1113494950736551948,NRA has come out against the #VAWA bill because of gun safety provision on stalkers and domestic abusers I’ve long led in senate and  @DebDingell led in House.  Stand with us against NRA obstruction. Do our colleagues stand with the NRA or women’s safety?,https://twitter.com/amyklobuchar/status/1113494950736551948,amyklobuchar,1554312858
22,8:18 AM - 3 Apr 2019,2019-04-03 08:18:00,125.3960769919107,717,Amy Klobuchar,Democrat,125,1113460701144727553,Good to be part of the official escort committee and here for the speech! NATO couldn’t be more important.  All for one. One for all.  @jensstoltenberg  ,https://twitter.com/amyklobuchar/status/1113460701144727553,amyklobuchar,1554304692
24,6:24 AM - 3 Apr 2019,2019-04-03 06:24:00,117.45878741770034,742,Amy Klobuchar,Democrat,91,1113431968161701888,Congratulations to @LightfootForChi on her history-making victory last night!,https://twitter.com/amyklobuchar/status/1113431968161701888,amyklobuchar,1554297842
95,12:45 PM - 2 Apr 2019,2019-04-02 12:45:00,411.027819800792,1526,Amy Klobuchar,Democrat,479,1113165503927910400,"Fran and Jason’s house is still underwater outside Council Bluffs, Iowa — it stood there for over a century before this. It's another example of why we must tackle climate change AND invest in our infrastructure.",https://twitter.com/amyklobuchar/status/1113165503927910400,amyklobuchar,1554234312
58,10:56 AM - 2 Apr 2019,2019-04-02 10:56:00,320.85890999037343,1379,Amy Klobuchar,Democrat,413,1113138046369759232,"Today’s #EqualPayDay, a day that represents how far into the next yr women have to work to make what men made the previous yr. But that’s only part of the story. = Pay Day isn't until 8/22 for Black women, 9/23 for Native women, & 11/20 for Latinas. Let’s get to work to fix this",https://twitter.com/amyklobuchar/status/1113138046369759232,amyklobuchar,1554227766
201,1:40 AM - 2 Apr 2019,2019-04-02 01:40:00,1537.7763305298915,7507,Amy Klobuchar,Democrat,2410,1112998350255783936,I authored this in the Senate. It means women who are stalked or abused would have less chance of being gunned down. The NRA is trying to stop it? I’m not scared of them & you shouldn’t be either. THIS IS WHY WE VOTE! Why N.R.A. Opposes Domestic Abuse Bill,https://twitter.com/amyklobuchar/status/1112998350255783936,amyklobuchar,1554194459
188,5:46 PM - 1 Apr 2019,2019-04-01 17:46:00,1003.3119230563566,4142,Amy Klobuchar,Democrat,1297,1112879038236905472,"Just one more reason my trillion dollar national infrastructure plan makes sense: Concrete bridge railing collapses onto Tennessee interstate, injuring one person",https://twitter.com/amyklobuchar/status/1112879038236905472,amyklobuchar,1554166013
69,3:46 PM - 1 Apr 2019,2019-04-01 15:46:00,275.5160601658869,1024,Amy Klobuchar,Democrat,296,1112848642996621319,Rebuilding America's infrastructure is an economic necessity — I've got a plan to make it happen. Check out my interview with @jonkarl from @ThisWeekABC.,https://twitter.com/amyklobuchar/status/1112848642996621319,amyklobuchar,1554158766
46,2:13 PM - 1 Apr 2019,2019-04-01 14:13:00,130.2852906191795,404,Amy Klobuchar,Democrat,119,1112825448923385856,I believe the #FightFor15 is an incredibly important step to support our workers and level the playing field.,https://twitter.com/amyklobuchar/status/1112825448923385856,amyklobuchar,1554153236
33,1:33 PM - 1 Apr 2019,2019-04-01 13:33:00,192.23798614164312,920,Amy Klobuchar,Democrat,234,1112815309851906048,A key election in my neighboring state tomorrow. I'm supporting @JudgeNeubauer for Wisconsin Supreme Court. I know she'll be a fair and independent voice for justice for the Badger State.,https://twitter.com/amyklobuchar/status/1112815309851906048,amyklobuchar,1554150819
44,12:26 PM - 1 Apr 2019,2019-04-01 12:26:00,149.00749177831213,482,Amy Klobuchar,Democrat,156,1112798509164650497,There was an incredible feeling of energy and activism at #WeThePeople19. We are not just resisting — we are insisting on a better way forward for this country.,https://twitter.com/amyklobuchar/status/1112798509164650497,amyklobuchar,1554146814
159,3:58 AM - 1 Apr 2019,2019-04-01 03:58:00,685.3426463419333,2747,Amy Klobuchar,Democrat,737,1112670456597880832,Abigail put together a pretty funny video. Please share.,https://twitter.com/amyklobuchar/status/1112670456597880832,amyklobuchar,1554116283
57,7:47 PM - 31 Mar 2019,2019-03-31 19:47:00,183.67981492816435,720,Amy Klobuchar,Democrat,151,1112546996261453825,"It’s the last day of the quarter and we need you to be like Reily’s mom. Give $1 now to support a strong woman in the White House. 

http://amyklobuchar.com/donate ",https://twitter.com/amyklobuchar/status/1112546996261453825,amyklobuchar,1554086848
20,6:47 PM - 31 Mar 2019,2019-03-31 18:47:00,70.89994502805006,396,Amy Klobuchar,Democrat,45,1112531996209745920,Good to see the great cooking team at Popol Vuh and Centro in Minneapolis tonight. Great place to eat!,https://twitter.com/amyklobuchar/status/1112531996209745920,amyklobuchar,1554083272
30,5:09 PM - 31 Mar 2019,2019-03-31 17:09:00,106.9416515952626,392,Amy Klobuchar,Democrat,104,1112507190949101573,Got to talk about two of my favorite things at the Communication Workers of America District 7 conference in Minnesota today: 1) expanding broadband and 2) Democrats winning in 2020!,https://twitter.com/amyklobuchar/status/1112507190949101573,amyklobuchar,1554077358
102,4:30 PM - 31 Mar 2019,2019-03-31 16:30:00,361.32006104336926,1274,Amy Klobuchar,Democrat,363,1112497310783684608,We could be entering a new Gilded Age — we have to take on the power of these big corporations now.,https://twitter.com/amyklobuchar/status/1112497310783684608,amyklobuchar,1554075002
83,1:23 PM - 31 Mar 2019,2019-03-31 13:23:00,635.6152674244825,4570,Amy Klobuchar,Democrat,677,1112450368754073601,"I will always stand up for the rights of trans Americans. On this #TransDayofVisibility, please know that you are loved and supported. And that I will always fight for you.",https://twitter.com/amyklobuchar/status/1112450368754073601,amyklobuchar,1554063810
124,8:25 AM - 31 Mar 2019,2019-03-31 08:25:00,388.07054019130555,1501,Amy Klobuchar,Democrat,314,1112375496141144065,http://amyklobuchar.com/bumpersticker ,https://twitter.com/amyklobuchar/status/1112375496141144065,amyklobuchar,1554045959
33,6:20 AM - 31 Mar 2019,2019-03-31 06:20:00,141.30580977820256,684,Amy Klobuchar,Democrat,125,1112343887085998080,"First responders and community volunteers have been working around the clock in the Midwest to save homes and businesses. I stopped by a pancake breakfast at the Hornick, Iowa Volunteer Fire & Rescue to say thank you.",https://twitter.com/amyklobuchar/status/1112343887085998080,amyklobuchar,1554038423
23,1:17 PM - 30 Mar 2019,2019-03-30 13:17:00,95.57738854715892,493,Amy Klobuchar,Democrat,77,1112086531764879369,"Thank you to @HuffPost, @EndMonopolies, @SLTimes and @IAfarmersunion for hosting an important conversation about the future of our country.",https://twitter.com/amyklobuchar/status/1112086531764879369,amyklobuchar,1553977065
53,1:17 PM - 30 Mar 2019,2019-03-30 13:17:00,246.22936723208016,1096,Amy Klobuchar,Democrat,257,1112086528547799041,"At the Heartland Forum in Storm Lake, Iowa today with a simple message: I will never leave rural America behind. My ideas? An agenda for rural America that includes housing, health care, broadband, education, strong farm and antitrust policies.",https://twitter.com/amyklobuchar/status/1112086528547799041,amyklobuchar,1553977064
75,10:35 AM - 30 Mar 2019,2019-03-30 10:35:00,328.65568817528765,1557,Amy Klobuchar,Democrat,304,1112045816745811970,"It was great spending time in Omaha, Nebraska yesterday. What I heard there was what I’m hearing all around the country — voters want someone who can get the job done.",https://twitter.com/amyklobuchar/status/1112045816745811970,amyklobuchar,1553967358
55,8:01 PM - 29 Mar 2019,2019-03-29 20:01:00,151.12604419577238,541,Amy Klobuchar,Democrat,116,1111825679757258752,Our rural communities are the backbone of our economy. I support @FarmActionUS’s Farmers Bill of Rights and will continue to stand up for our family farmers.,https://twitter.com/amyklobuchar/status/1111825679757258752,amyklobuchar,1553914873
162,6:31 PM - 29 Mar 2019,2019-03-29 18:31:00,952.8772837336486,4608,Amy Klobuchar,Democrat,1159,1111802977172377600,"Fran and Jason’s Iowa house is still under water. The house stood for 100 years but this flooding—2 1/2 miles from the river—was like no other. Parents of twin four-year-olds, they are stoic and strong. This is why we must build better infrastructure & take on climate change.",https://twitter.com/amyklobuchar/status/1111802977172377600,amyklobuchar,1553909460
72,4:00 PM - 29 Mar 2019,2019-03-29 16:00:00,231.28620285407857,939,Amy Klobuchar,Democrat,183,1111765091228311553,Last night I went all in with @chrislhayes on my #1 budget priority: fixing America’s crumbling infrastructure.,https://twitter.com/amyklobuchar/status/1111765091228311553,amyklobuchar,1553900428
50,2:54 PM - 29 Mar 2019,2019-03-29 14:54:00,168.9473593972212,581,Amy Klobuchar,Democrat,166,1111748397483151361,Amy’s got a plan for America’s infrastructure. And we know she can get the job done.,https://twitter.com/amyklobuchar/status/1111748397483151361,amyklobuchar,1553896447
30,2:27 PM - 29 Mar 2019,2019-03-29 14:27:00,94.7788020755004,330,Amy Klobuchar,Democrat,86,1111741732100759552,"No group of people know more about building America’s infrastructure than our union workers.

Thank you to LiUNA 1140 for hosting us today!",https://twitter.com/amyklobuchar/status/1111741732100759552,amyklobuchar,1553894858
7,12:48 PM - 29 Mar 2019,2019-03-29 12:48:00,42.3437399068616,319,Amy Klobuchar,Democrat,34,1111716754949111809,Thank you to Farmers Mutual Telephone Company's Kevin Cabbage and Montgomery County Development Corp's Shawnna Silvius for having us.,https://twitter.com/amyklobuchar/status/1111716754949111809,amyklobuchar,1553888903
50,12:48 PM - 29 Mar 2019,2019-03-29 12:48:00,199.1736739616213,903,Amy Klobuchar,Democrat,175,1111716750612201473,"Yesterday, I announced my infrastructure plan. Today, I’m hitting the road.

First stop: Stanton, IA to discuss my plan to expand broadband to every household by 2022.",https://twitter.com/amyklobuchar/status/1111716750612201473,amyklobuchar,1553888902
64,7:59 AM - 29 Mar 2019,2019-03-29 07:59:00,169.45672009565098,594,Amy Klobuchar,Democrat,128,1111643977604886528,"If you missed it, I swung by @Morning_Joe yesterday to talk about infrastructure, health care and how we can win in 2020.",https://twitter.com/amyklobuchar/status/1111643977604886528,amyklobuchar,1553871552
104,5:03 PM - 28 Mar 2019,2019-03-28 17:03:00,392.0507361790602,1305,Amy Klobuchar,Democrat,444,1111418627335450624,"The people of Flint, Michigan still have to rely on bottled water. All across America, communities face challenges when it comes to access to clean drinking water. We must invest in our water infrastructure now.",https://twitter.com/amyklobuchar/status/1111418627335450624,amyklobuchar,1553817824
23,4:02 PM - 28 Mar 2019,2019-03-28 16:02:00,56.428264089092956,279,Amy Klobuchar,Democrat,28,1111403157718851587,Back in town-ow-own #OpeningDay,https://twitter.com/amyklobuchar/status/1111403157718851587,amyklobuchar,1553814136
64,2:41 PM - 28 Mar 2019,2019-03-28 14:41:00,286.22181107208456,1753,Amy Klobuchar,Democrat,209,1111382826652360704,"That’s why I’m calling for a major investment in our roads, highways and bridges.",https://twitter.com/amyklobuchar/status/1111382826652360704,amyklobuchar,1553809289
53,2:41 PM - 28 Mar 2019,2019-03-28 14:41:00,354.8365100523025,2118,Amy Klobuchar,Democrat,398,1111382825561780225,"When the 35W Bridge collapsed in Minnesota, we came together as a community to rebuild it in just 13 months. But here’s the truth: A bridge shouldn’t fall down in the middle of America — or anywhere in America.",https://twitter.com/amyklobuchar/status/1111382825561780225,amyklobuchar,1553809288
43,12:41 PM - 28 Mar 2019,2019-03-28 12:41:00,182.2134014144054,707,Amy Klobuchar,Democrat,199,1111352506720944129,"Let's get it done, @StopBigMoney!",https://twitter.com/amyklobuchar/status/1111352506720944129,amyklobuchar,1553802060
55,11:37 AM - 28 Mar 2019,2019-03-28 11:37:00,166.57217755207782,808,Amy Klobuchar,Democrat,104,1111336425960689670,Extension to allow hardworking Liberians to stay in MN has been granted by White House! We worked hard to get this done.  @RepDeanPhillips and @SenTinaSmith & I joined advocates for the Liberian community last week. We can celebrate today and work for permanent status tomorrow.,https://twitter.com/amyklobuchar/status/1111336425960689670,amyklobuchar,1553798226
46,11:11 AM - 28 Mar 2019,2019-03-28 11:11:00,132.79138909667682,404,Amy Klobuchar,Democrat,126,1111329958029340677,Over half of our schools need repairs to be considered in “good” condition. Just look at some of the schools in Baltimore that didn’t have heat in the dead of winter. We need to update the physical and digital infrastructure of our crumbling schools.,https://twitter.com/amyklobuchar/status/1111329958029340677,amyklobuchar,1553796684
67,10:09 AM - 28 Mar 2019,2019-03-28 10:09:00,257.6064850064226,1134,Amy Klobuchar,Democrat,225,1111314398193336322,Broadband is the cornerstone of keeping rural America competitive in the 21st century and beyond. I will help close the urban-rural divide and connect every household to the internet by 2022.,https://twitter.com/amyklobuchar/status/1111314398193336322,amyklobuchar,1553792974
93,8:11 AM - 28 Mar 2019,2019-03-28 08:11:00,274.3617905371335,937,Amy Klobuchar,Democrat,237,1111284590608613376,"The Trump Administration continues to cause chaos in our health care system. Instead of repeal, we should be talking about commonsense steps we can take immediately to bring down costs and expand health care.",https://twitter.com/amyklobuchar/status/1111284590608613376,amyklobuchar,1553785867
111,7:34 AM - 28 Mar 2019,2019-03-28 07:34:00,301.9555253717918,1143,Amy Klobuchar,Democrat,217,1111275455544545280,"Started my day at @Morning_Joe to talk about my bold, new infrastructure plan with @JoeNBC, @morningmika, @kasie and @mikebarnicle.",https://twitter.com/amyklobuchar/status/1111275455544545280,amyklobuchar,1553783689
